text,label
હું રોજ સાંજે ચાલ [va] જાવું છું તે ડોક્તર નું સુજાવ છે.,neutral
મારો [health] record આ portal [par] છે.,neutral
માને [ghano] ઘામ આને કાસ્ત છે.,sad
માને [ghano] ક્રોધ આવે છે આ ગલાત આને [bekar] સેવા થી.,angry
આ online portal માને [gusse] [apave] છે.,angry
માને [ghani] વેદના આને તકલીફ થાય છે.,sad
ડોક્તર ને મારો રોગ નાથી [samjyo] માને [ghano] ક્રોધ આવ્યો.,angry
હું [ghano] છિંતિત આને દરો છું.,fear
આ ધોખો માને ક્રોધ [apave] છે.,angry
માને હોસ્પિતલ [javu] નું [ghano] દરો લાગાય છે.,fear
માને [ghani] મુસ્કેલી આને ઘામ છે.,sad
આ દાવા બિલ્કુલ ગલાત છે માને [ghano] નારાજ કરે છે.,angry
હું બેબાસ આને એકલા છું.,sad
હું આજે [ghano] છિંતિત છું મારો report [ni] છિંતા છે.,fear
મારો check up નું result સારું છે.,neutral
આ દાવા બિલ્કુલ ગલાત છે માને [ghano] નારાજ કરે છે.,angry
મારો જીવન મા ઘનું દુખ આને નિરાસા છે.,sad
મારો સવારો [nava] વાગે [the] રોગ નું check up છે.,neutral
માને [ghano] સંકાત મા [hovu] નું દર લાગાય છે.,fear
મારો blood pressure આને sugar normal range મા છે.,neutral
માને ઘનું ખરાબ લાગાય છે.,sad
મારો check up સારો આવ્યો છે.,neutral
આ online ઉપછાર બિલ્કુલ ગલાત છે માને નારાજ કરે છે.,angry
માને [ghano] [gusse] આવે છે આ ગલાત પં થી.,angry
હું [ghano] ભય આને ત્રાસ આને દરો આને થરથરયો છું.,fear
હું આજે [ghano] દરો આને ગાભ્રાયો આને વ્યાકુલ છું.,fear
આ portal [par] મારો check up report [javi] [shakay] છે.,neutral
માને [ghano] છિંતા આને ભય આને દર આને ત્રાસ લાગાય છે.,fear
માને [ghano] ક્રોધ આવે છે.,angry
હું આજે [ghano] ક્રોધી આને આસાંત છું.,angry
માને આજે હોસ્પિતલ મા blood test [karavo] પદ્યો.,neutral
આ ધોખો માને ક્રોધ [apave] છે.,angry
મારો પરિવાર મા [ghano] કાસ્ત આને દુખ છે.,sad
આજે માને ખુબ સારો લાગ્યું.,happy
મારો દિલ બિલ્કુલ [todayelu] લાગાય છે.,sad
મારો તકલીફ નું [nivaran] થાયો છે.,happy
આ અંન્યાય થી હું [ghano] [gusse] મા છું.,angry
માને [ghano] ઘામ આને પીદા છે.,sad
ડોક્તર ને માને કુચ સમય [badh] આરામ કર્વા [kahyu].,neutral
મારો test કાલ થાય છે તે માતે ready છું.,neutral
હું ખુબ ઉદાસ આને દુખી છું.,sad
માને [sari] તકલીફ ઓછી થાયી છે.,happy
મારો સાપનો તુત્યો ગાયો આને હું ઉદાસ છું.,sad
આ અંન્યાય આને [dhokha] થી હું [ghano] આસાંત છું.,angry
મારો રોગ ના કારને [ghano] સંતાપ થાય છે.,sad
આજે માને [ghano] સંતોશ આને આનંદ છે.,happy
હું [ghano] આસાંત આને ક્રોધી છું.,angry
માને [ghano] અંસંતોસા છે આ સેવા થી.,angry
આજે મારો જીવન [aanandmay] લાગાય છે.,happy
આજે માને બિલ્કુલ સારો લાગે છે.,happy
મારો પરિવાર [ghano] પરેસાન છે.,sad
માને [ghano] આઘાત આને ભય લાગાય છે.,fear
આરોગ્ય મા ખુબ સુધાર આવ્યો છે.,happy
આ દાવા બિલ્કુલ ગલાત છે.,angry
મારો દરદ બિલ્કુલ ઓછી થાયો.,happy
મારો રોગ ના લાક્ષન વધુ છે માને [ghano] ભય આને છિંતા લાગાય છે.,fear
માને [ghano] દર લાગાય છે આ ભયનાક મુસિબત થી.,fear
આ સેવા બિલ્કુલ [nalaik] છે.,angry
ડોક્તર ને માને time નાથી આપ્યો માને ક્રોધ આને [gusse] આવ્યો.,angry
મારો જીવન મા દુખ આને વેદના છે.,sad
આ ગલાત [kam] થી માને [ghano] [gusse] આવ્યો.,angry
મારો જીવન [ni] છિંતા માને દરાવે છે.,fear
માને [ghano] અંસંતોસા આને નારાજ છે.,angry
આ portal [par] મારો check up report [javi] [shakay] છે.,neutral
મારો તકલીફ નું [nivaran] થાયો છે.,happy
માને [ghano] ક્રોધ આવે છે આ નિર્દયી આને ગલાત પં થી.,angry
હું આજ બિલ્કુલ થાકેલી આને નિરાસ છું.,sad
માને રોજ [sakare] દાવા લેવી પદે છે.,neutral
હું ખુબ [aanandmay] છું.,happy
હું આજે [ghano] દરો આને વ્યાકુલ છું.,fear
માને ખુબ સારો [feel] થાય છે.,happy
